Response ID,Timestamp (mm/dd/yyyy),Question Number,Question,Emotions,,,,,,,
85281581,9/13/2022 16:07,2,困った時は遠慮せず助けを求めましょう。また自分が求められる側になった場合も常に自分が困っていたらを念頭に行動しましょう。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85281262,9/13/2022 15:59,2,昨日は休みで何もせず リラックスしてすごし、いい休みを過ごせたと思う 気持ちもリラックスでき、いいリフレッシュをできた日だと思う,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85280967,9/13/2022 15:53,2,分からない分からない分からない分からない分からない分からない分からない分からない分からない分からない分からない分からない分からない分からない,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85280899,9/13/2022 15:52,2,新型コロナウィルスに羅漢した。自宅待機の期間は、とてもつらかったが、テレワークという制度ができていてよかったと思う。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85280550,9/13/2022 15:45,2,特になしからの、特別にこれといって、有るわけではなくもないが、別に有るわけでは無いこともなくもないが、わからん。,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85280394,9/13/2022 15:42,2,健康が心も行動も作用する。健康であれば仕事もプライベートも充実できる。健康に注意して元気にいろいろなことに挑戦したい。,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85280157,9/13/2022 15:38,2,いつ終わるかわからない介護が終わる時、自分の時間を生きられると感じる。その時に自分は元気で健康である事を祈ります。,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85280117,9/13/2022 15:37,2,急にお腹が痛くなってあるくこともできなかった。駅の構内でがまんしたが、それでもがまんできず、駅員にその状態を話して、控室で休ませてもらった。,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85279698,9/13/2022 15:30,2,心配の毎日　病気が発覚する　健康を害す　入院しなくてはいけない　不自由　精神が不安定な状態になる　気分が晴れない,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85279688,9/13/2022 15:30,2,こまったな～しばらく不自由な生活になるな。 又面倒臭い質問ばかリ続くし、私、文字を打つのが苦手です。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85279593,9/13/2022 15:28,2,悪い事も時間が解決するから、くよくよしないで！楽しい事もたくさんあるよ！毎日をダラダラ過ごさずに、充実した日々を送って欲しい。,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85279231,9/13/2022 15:22,2,特に何もないから書きにくいヤナカハヤニハヤヤニフヤナアナハラヤヤナサヒはなまやならるやよまたなひののらひねせはる,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85278545,9/13/2022 15:09,2,日常生活で、人が常に急いでいる感じがある 生活にゆとりが感じられず少し寂しいとおもう 年を取るのはあっという間で、老後時間がたくさんあっても今度は体がついていかないと思うのです,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85278093,9/13/2022 15:01,2,とくにこれといってとくひつすることはない。わたしにとってはとくにきじゅつすることはない。これいじょうのことはきさいするひつようはない。,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85277733,9/13/2022 14:56,2,大切なものが失われることはとてつもなく悲しいことである。他のもので取って代えることが出来ないものは大きな喪失感を生む。,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85277403,9/13/2022 14:50,2,特にない特にない特にない特にない特にない特に特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない特に,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85276279,9/13/2022 14:32,2,前向きに取り組んでいて微笑ましい こつこつと練習することで習慣化して向上して行く 仲間と一緒だと続けられる,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85275801,9/13/2022 14:25,2,"oytrkl;oiuiopiuuiol;oiuuio;iuuil;6556ythgh,jmgtyuli.,h",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85275800,9/13/2022 14:25,2,????????????????????????????????????????????????????????,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85275631,9/13/2022 14:22,2,やりたいならやればいい。あなたのきのすむように、してください。それで、あなたの、きもちが、きがすむなら。,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85275559,9/13/2022 14:21,2,思い浮かべても　何のことを思い出してここに書くのか　よくわからない質問です　　文章を把握出来無いのですが　,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85275410,9/13/2022 14:19,2,健康に関して今まで心配が無かったから考えることはないが、これからは、どうなるかわからない。高齢になり骨も弱ったり、いつコロナに掛かるか分からない。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85275001,9/13/2022 14:13,2,やはり、MLMはよくないね。人を巻き込んで不幸にするからね。こういうことは止めてほしいものですし、活動を控えてほしいものです。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85274861,9/13/2022 14:10,2,：：：：：：＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊：：：：：：：：：：：：：：：：：：,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85274568,9/13/2022 14:06,2,回復して良かった。また、普通の生活ができる。頑張ろう。何かに挑戦したい。一緒に何をしようか。再発しないといいな。,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85274224,9/13/2022 14:01,2,まわりの環境や家族関係など理由はさまざまたくさんあるが結局は自業自得、みずからが招いたものだと思います。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85274096,9/13/2022 13:59,2,腰痛治療で初めて接骨院にいきハリ治療の効果を体験して「こんなに良いならもっと早くしていれば」と思った,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85273999,9/13/2022 13:57,2,クラブ活動は、今考えるとパワハラだった。当時はそれが当たり前だったようだが。一方で体育会系のノリは嫌いではなかったかも。,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85273556,9/13/2022 13:49,2,何何かよくわからなかった。何のためのアンケートかもわからない。何のアンケートかわからない。かよくわからなかった。何のためのアンケートかもわからない。何のアンケートかわからない。,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85273110,9/13/2022 13:42,2,長いこと葛藤、モヤモヤが続いて、何をするにも頭から離れず、曇りの中にいる感覚があり、強い哀しみを抱いている,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85273032,9/13/2022 13:40,2,コロナの規制が解除され、行動の自由から海にいきサーフィンを楽しんだ。自由はこころから良いんじゃないと感じた。自由ありがとう,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85272977,9/13/2022 13:39,2,ネガティブに考え始めると、どうしても、さらに、ネガティブ思考になってしまう。ポジティブに一気に切り替えるのではなく、一旦、ネガティブ思考を停止する。,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85272907,9/13/2022 13:38,2,良い睡眠。特に思ったことはなかった。内容がよくわからなかった。何を訴えたい映像なのか。中学校の風景。,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85271217,9/13/2022 13:25,2,初めての手術。本当に死について考えた。手術後、生きていたと感じました。自分のお腹をメスで切り開かれ、臓器が摘出されたんですから。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85271199,9/13/2022 13:25,2,ボーリングで200点アップをした。やって来た事に、間違いなさそうそうだ。これからも最低週一回の練習に励もう！,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85271086,9/13/2022 13:23,2,靴を履くことは毎日行っているが、映像化されると素敵だなと感じた。日常の全てのシーンは絵になる。これからの毎日を楽しみたい。,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85270822,9/13/2022 13:19,2,妻が癌と分かり突然入院することになり、余命宣告も受けた。その事を本人には伝えずに看病した。ここのところ数年はぶつかることが多かったが、もっと穏やかに生活することはできなかったのか、と悔やんでいる。,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85270748,9/13/2022 13:18,2,苦手だと思っていた人がじつはとても話しやすく明るくまじめな人だったことに気付いた。この1月ほどの間に2名そんな人がいた。,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85269705,9/13/2022 13:01,2,運命だと思って、あきらめるしかないですね。生まれ持った寿命に従います。誰にもかえることの出来ないことだと思っています。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85269676,9/13/2022 13:01,2,毎日の出来事が気になるし、将来が不安になることが多々あって毎日が精神的に多忙を来している。体力的というよりも精神的に苦痛を生じる職種に位置している。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85268280,9/13/2022 12:44,2,いままでそのようなけいけんがないためどのようにえがいてよいのかわからずにこまっています。どうしてもかんがえているがおもうだせない,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85268214,9/13/2022 12:43,2,やはりショックであり、しばらくは、呆然として思考回路が止まったかのようであった、立ち上がるまではまだまだ日数がかかると思われ。、,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85268164,9/13/2022 12:42,2,リンパ浮腫で足のむくみが酷く歩行難渋していたが、マッサージ師に長期に亘りマッサージ治療をして貰ったおかげで、最近少しの散歩が出来るようになってきた。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85268046,9/13/2022 12:41,2,何も重い浮かばないので、ここに感想をのせることはできない 具体的な記載できそうもない さてなにを答えたらいいのでしょうか わかりません わかりません わかりません わかりません わかりません わかりません わかりません,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85267810,9/13/2022 12:38,2,l４０代の頃 喘息発作で死にかけた。引っ越して新天地で希望 を持って楽しく暮らしている。新たな出会いで日々の変化を新鮮に受け止めている。,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85267794,9/13/2022 12:37,2,強く痛みを感じた。何時良くなるのかという思いがあり、とても不安定な気分だった。だが、何時かは良くなるだろうという希望はあった。,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85267142,9/13/2022 12:27,2,特になし特になし特になし特になし特になし特になし特になし特になし特になし特になし特になし特になし特になし特になし特になし特になし,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85266936,9/13/2022 12:24,2,社長から一方的な叱責を受けた。それまで保ってきた心の緊張がプツンと切れた。これまでの頑張りを全否定されたようで、悔しさを感じた。,"Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85266847,9/13/2022 12:22,2,特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない特にない,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85265923,9/13/2022 12:09,2,中学の時に好きだった人が、よく夢に出てきて当時は話したことないのに、夢の中では集会中に隣同士でずっと仲良く喋ってて、付き合って家行ってやる直前までの夢を見てキュンキュンした,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85265710,9/13/2022 12:07,2,子犬から飼ったペットの犬が死んだ。茫然自失となつた。道に迷ったような気持ちになった。物事が手につかなくなった。,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85264547,9/13/2022 12:00,2,健康診断で、それまで血圧、血液検査などで引っかかる事がしばしばあったが、久しぶりに異状なしの診断結果が出た。,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85264007,9/13/2022 11:56,2,在宅で仕事をしていた時に、仕事中に帰宅した夫がこれ見よがしにうるさく振る舞い、静かにしてほしいと何度伝えても改善されず、そのほかにも夫源病の原因になったと思われるさまざまな不愉快な態度や行為に悩まされて、胃痛、頭痛、動悸などの症状に悩まされました。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85261456,9/13/2022 11:26,2,単に状況を確認していたに過ぎずそれぞれの状況から感じるものもない。動画を見ていて感じた事や感情は特になく説明も出来ない,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85260897,9/13/2022 11:20,2,人を誰でも信じては行けないよ生きていくうえでしっばいも経験するのも勉強にはなるけれどもわたしからのかんがえかな,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85260342,9/13/2022 11:13,2,これからの将来に対する漠然とした不安を感じている。お金のことや、仕事の向上など、自分に自信が無くうつ状態で何もやる気になれない,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85258796,9/13/2022 10:53,2,特にない ないないないないないないないないないない ないないないないないないないないないないないないないないないないないないないないないないないないないない,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
83544330,9/3/2022 17:03,2,アレルギーで腕がかゆくなり　どうしてもかいちゃいけないのでとってもイライラしました 弟は壁におでこをぶつけてとてもいたそうでした,"Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83420877,9/1/2022 23:27,2,友人に対さてこ注意を抜けな ら描けることは特になしだと思うがどうかわからないかもしれないことだろうと回答したいと考えている,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83367548,9/1/2022 9:54,2,可能かどうかが難しいと思われたので、複数の人に依頼をした結果を数日待った結果、どうにか依頼をしていた事案が可能に成った。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83326183,9/1/2022 7:11,2,弓道を一生懸命しているがなかなか上達しないし、身体の感覚も分からない。ある時にアドバイスをもらったことが体で少し感じることができてとても嬉しかった。そして、そのことをほめて認めてもらえて、このことを常に意識して練習しようと思った,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83326128,9/1/2022 7:11,2,夜に2人の成人男性が車で、どこかへ向かった。１人はアタッシュケースを持っていた。アタッシュケースのなかに何が入っていたのか気になる。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83319794,9/1/2022 6:10,2,とにかく虫が嫌いで洗濯を干す時とかにブーンて聞こえるだけで鳥肌がたつ。カメムシの匂いも無理だしこの世の中に虫が必要ないって思うくらい嫌いで不愉快,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
83319685,9/1/2022 6:09,2,二日酔いの匂いを撒き散らしながら、 貧乏揺すりするひとの隣りに座った時は 耐え難かった。 普段はそんなに悪い印象は なかったのですが………,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83319611,9/1/2022 6:08,2,2月に行ったハネムーンについて。動物だらけのサファリを乗馬で見て回った。ハネムーンのために1か月以上毎日乗馬を練習したので、達成感もあった。,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83318543,9/1/2022 5:59,2,歩道は雪が積りすぎてるので車道を自転車で走行中、雪にタイヤをとられふらついた時にちょうど前からトラックがきて正面衝突しそうになってギリギリのところをすれ違った、死ぬかと思った,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
83310950,9/1/2022 4:26,2,いきなり、車に轢かれたり、予期せぬ病気にかかったり、いつもそのような時は第三者から他へ指示がいくようになっている。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83298329,9/1/2022 0:16,2,心が張り裂けそうで、不安で、どうにかなってしまいそうだった。いっそ自分が消えて楽になりたかった。いろんな過去の行動が思い出され、あのときこうしていれば、こうしなけらばと、後悔の波が襲ってきて辛かった。,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83206796,8/31/2022 8:39,2,いくら時間を掛けて仕事をしてもこなせず結果が出ないのでメンタルクリニックに行ったり、長期の休暇を取ったが根本的に解決するわけではなく、結果的にその職を自ら離れることもできず会社の業績低下を理由にリストラという形で職を離れたことがあるが、結果的に良かったと思っている。,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83205355,8/31/2022 8:22,2,廊下で大嫌いな上司にばったり会ってしまった。可能ならば無視して通りすぎたいと思うほど、嫌悪感を抱いた。,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83204949,8/31/2022 8:17,2,風邪を引いた時に感じる嫌な匂いゎ嫌いですあとは特に感じた事、思ったことの嫌な事ゎありませんいやに感じた時ゎすぐにそれにあう対応をしていきます,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
83190647,8/31/2022 3:42,2,栄養ある飲食を十分満足し、快眠快便を実感したときに、健康の素晴らしさを享受できると強く思う次第である。,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83170798,8/30/2022 17:31,2,？？？？？そういう感情が薄くてあまり思い出せません。一瞬すぎて忘れてることがほとんどです。嬉しい感情よりも悲しい辛い感情が上回るので今すぐに思い出すのは無理です。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83170482,8/30/2022 17:23,2,視力が回復した時にはとても嬉しかった。生活上の不安、不便から解放された。ぜひ同じ不便を感じている人には治療を勧めたいと思った。,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83166373,8/30/2022 15:53,2,目標に向かって大学受験をした子供が受験で合格しました。とても嬉しく、喜んだと同時に、ほっとしました。,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83163915,8/30/2022 15:05,2,二輪車に乗っているとき日常生活2支障をきたす事故になるのではと感じた 老後の話をしたりテレビで老人の話を聞くと自分が認知症を患ったらどうなるのか想像もつかず不安に駆られる,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83156732,8/30/2022 13:18,2,不治の病で働くことが出来なくなる。入院ではなく通院で保険ももらえない。治療費が高額になる。死にたくなる。,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83135814,8/30/2022 9:01,2,とりあえずショックから周りが真っ暗になる。なにをしていいのか、何をすべきなのか、考えることができずにいる。また人のいうことも覚えていないしおもいだせない。全て右から左に抜けている,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83127332,8/30/2022 7:26,2,寝れないと寝れないだけきついので、より寝たいと願うが、思えば思うほど寝れないのでつらいし、朝がよりつらくなる。,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83120781,8/30/2022 6:39,2,離婚はつらいね。特にいきなり別居とかされて、ある日いきなり調停の手紙が裁判所から来るんだよ。哭けてくる。,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83105226,8/30/2022 6:14,2,少し時間を取って考えて見たけども、創造性がなさすぎて全然おもい浮かばないけど、、父が不整脈もちでもしかしたら遺伝の可能性もあるし、たまに不整脈と同じ症状が自分にも起こっている手術とかになったら嫌だなって思う,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
83104081,8/30/2022 6:05,2,特にお金には困っていませんし執着もあまりありませんが宝くじを10枚買ったところ10000円と3000円と300円の3つあたり臨時収入が立て続けに起こった。,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
83098431,8/30/2022 4:03,2,小学生の時、捻挫ばかりしていたので今回もそうかと思っていたが、その日の夜は痛み方が違い次の日病院に行くと折れていて凄くショックだったこと,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83096608,8/30/2022 3:00,2,自分のアイディアを他人に盗られた上に、使えないレッテルを貼られた。 双極性障害の人の接し方で苦心し、鬱状態になりかけた,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
83095997,8/30/2022 2:38,2,幼いころに両親とシンガポールとブリュッセルに海外駐在したこと。外国語が当たり前のように話すことができ楽しかった。,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83095459,8/30/2022 2:19,2,怖くて体が震えた。どうやって切り抜けたらいいのか、考えようとしたけど、何も思いつかなくて、時間が止まったようだった。,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
83095413,8/30/2022 2:18,2,最悪。死にたいけど死にたくない。命ある限り精一杯生きていたい。友達と遊んで楽しい時間を過ごしたい。これからも素敵な世界で思い出を作りたい。,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)",,
83092920,8/30/2022 1:02,2,映画会社社員旅行しても楽しむとしたらねとは御世話になりました点のためはあるのようにまでですよともあるもの見せるときですので？,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83084063,8/29/2022 19:20,2,またパンデミックかま来るのかと思うとぐったりするし想像するだけで嫌気がさすのではやくワクチンができて平穏な生活をしたい,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83077824,8/29/2022 16:28,2,バタバタした仕事の日常が頭に思い浮かび、気持ちが落ち着かず、仕事に行きたくない無いな〜、もっと自由な時間が欲しいな、思い嫌な気分になった。,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83077534,8/29/2022 16:22,2,非常に強い喪失感がある一方で、客観的に人の生死に関する部分は運命と考える自分もいて、比較的冷静に対処していた,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
83077479,8/29/2022 16:21,2,死にそうになってそのあともしばらく自分が混乱していた。パニック状態になっていて、じぶんでも何が起きているか認識できなかった,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83077456,8/29/2022 16:20,2,理不尽なクレームを出す相手を殺したいと思った。 今でも呪っているし、不幸になるだろうと思っている。 最小50文字も入れられない。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83077454,8/29/2022 16:20,2,上司が、自分が不安なのを解消しようと私の仕事の進捗について批判的な発言をすることが頻繁にあった。ただ、その上司は全く意識していなかった。,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83077428,8/29/2022 16:19,2,いじめられたこと。 辛かったが仲間がいたから、平気だった。 一生の友達になるのではないかと思う。 今後も、この関係を続けていきたい,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
